file,duration_s,voiced_ratio,f0_mean,f0_median,f0_min,f0_max,f0_std,jitter_local,shimmer_local,hnr_mean_db,intensity_mean_db,intensity_std_db,formant1_mean_hz,formant2_mean_hz,formant3_mean_hz,label
male/arctic_a0485(1).wav,2.565,0.6205533596837944,127.07466207999764,126.39512604849251,76.17108605538051,202.7222929834731,19.404720695432992,0.023936527546635458,0.09630229078769698,8.917070877913405,62.72624687798078,12.455235313898918,667.8891045880972,1962.626350651151,3103.2361309315243,male
male/arctic_a0422(7).wav,4.6850625,0.7010752688172043,134.6021588305163,134.88945033369788,77.35137534133665,171.6655739177771,16.14599303298377,0.018949262171715275,0.08945947877848832,13.042181227521652,70.85417653522059,11.685433405780811,685.8315417219102,1793.283178769119,2833.9693589891212,male
male/arctic_a0482(3).wav,3.2000625,0.7129337539432177,175.03692839320647,163.56866860022603,80.09258350589018,333.5333386253472,43.78832664523525,0.016560628660568146,0.09080379574940986,10.824704797307037,66.32360606601246,10.479842288795005,749.6081984135756,1961.8103127873628,2989.2725561863513,male
male/arctic_a0418(9).wav,3.03,0.6066666666666667,106.92505659951529,106.75038813443624,78.71504263029186,143.0478767710791,13.878282414041866,0.021104274451398276,0.0738225961249631,14.172479986250128,61.43805389534889,16.275873940426447,669.2223826396305,1920.0687783910746,2915.8520235863875,male
male/arctic_a0403(9).wav,3.0899375,0.6786885245901639,108.15822087717847,109.34142236243903,79.8164328615797,154.94587371201635,15.441850155394379,0.024368326747132,0.09937213108221163,15.335483333848824,62.5236993099691,13.977767133136533,645.6115360161954,1838.8646650662927,2867.3505497869583,male
male/arctic_a0415(11).wav,3.0363125,0.47,166.6754662890393,161.29775177466286,88.5279109142278,461.42566074057777,49.996066536747875,0.023235403568165336,0.0710251357561159,13.413014803198466,64.07212314557604,15.65366881031444,915.9227409596192,2041.6657920691357,3085.3986056141716,male
male/arctic_a0431(11).wav,3.6300625,0.5,167.35823516157205,158.7881426233413,120.90156877652936,276.5133437040975,31.1347592910098,0.025622181134584577,0.08600178633082813,15.545560894472745,59.41530289846963,15.783311491408062,800.2004969960171,1878.4020869397552,2978.427705424481,male
male/arctic_a0464(6).wav,3.7150625,0.5271739130434783,130.63077620461053,112.95831541126314,85.16432120878623,472.1036691112054,70.22692661106814,0.030866896967221072,0.1105027634303905,14.879477189097432,64.71589568422114,14.873962590646775,817.0316601315561,1982.217499396605,3065.784701025571,male
male/arctic_a0487(6).wav,4.385,0.5448275862068965,120.04584214935227,107.94952451405676,84.27387322616596,481.09832981069974,63.8377484825034,0.029964538684285558,0.12000835531345921,13.004745957461521,62.81305051776023,15.754554208072232,759.1738129015722,1995.942251121097,3107.1740779655142,male
male/arctic_a0413(4).wav,4.21,0.6076555023923444,142.96896742453532,137.7599647758879,90.50529246723451,499.4279640546123,59.93033529772787,0.02273595654171998,0.09453881100900173,11.219754045389202,65.96589815883014,10.349799325653784,725.2692415475425,1757.9839624357708,2774.7720296204798,male
male/arctic_a0479(11).wav,4.1925625,0.6346153846153846,171.24412997084724,164.25801477197643,114.43170288557616,245.6298988546661,33.94822969475896,0.01982650699392152,0.07109054513576143,16.620226494510167,65.35337362341505,15.15918878986543,701.2902548363197,1840.2573707591598,2917.2519677093333,male
male/arctic_a0487(4).wav,1.0900625,0.6415094339622641,130.9007050233591,136.09373736923297,84.69740219970508,157.92206003087355,17.22084038708573,0.020746897800582313,0.08293134836913399,13.693071665165931,69.43203504785845,9.773510915199088,680.8495519065403,1931.6005235880054,2899.297459078913,male
male/arctic_a0445(4).wav,2.5650625,0.6521739130434783,136.1530661178339,141.11885662628907,91.21765417575494,170.6557719489034,19.569063873539875,0.01926410786220145,0.08266722905390314,14.39679792175143,64.31041398272536,12.543054554800515,667.5946301337636,1686.2966074139754,2760.325797268738,male
male/arctic_a0448(6).wav,2.9750625,0.5204081632653061,118.17559920993139,102.74864440814187,75.31362622292598,474.88769049129326,61.213539070774786,0.03099180672834467,0.13069529795205093,12.818565284240018,63.44497725184006,16.610206804901072,853.1707570292317,1980.9615414282268,3140.167517074013,male
male/arctic_a0428(7).wav,2.2350625,0.6636363636363637,142.307403617306,141.70482804109213,114.75633160682865,179.22239141805716,12.103452526248587,0.02012953993884602,0.09920587629671274,13.771538780661329,68.7054741509645,12.120163039072448,706.4708764185494,1902.3757009560466,2883.9368264667414,male
male/arctic_a0405(8).wav,4.09,0.5295566502463054,131.45170516474258,127.03386132063989,92.6679525603595,181.8087120415128,23.520754607978393,0.0278218982235679,0.07168885348211661,13.6333946714074,64.1725357802434,15.428343799757398,857.1104297051049,1985.4418654846904,3071.631914300931,male
male/arctic_a0464(2).wav,4.875,0.5041322314049587,135.6513733516395,115.2749104734965,79.89844707886309,496.37899088092774,68.8930639421395,0.03418141679173133,0.08263592706182243,10.82239484549856,65.27030291301561,13.14737708565477,794.7772370414338,2018.4962276807908,3031.039698475532,male
male/arctic_a0493(6).wav,3.0350625,0.5233333333333333,124.96129454806251,116.40759885613302,85.75516401450521,482.17925941934755,55.92941430668206,0.04043666545941104,0.09326845341629592,14.946131643623406,61.614339143545095,17.1065632484842,741.3117011063241,1915.1468208291933,3074.4717270007586,male
male/arctic_a0488(3).wav,2.62,0.6216216216216216,178.1390525358252,160.96595089787002,119.75126637861084,498.01495612176234,54.89995318543793,0.014068356565066728,0.07584532456790145,12.4335003009691,65.24740758373244,10.357092286209639,792.4061814926692,1992.1641309476524,3085.4282779382015,male
male/arctic_a0431(10).wav,3.815,0.6746031746031746,98.65595522820321,95.26709311997634,75.26138052517317,176.27293583493932,13.877989384675358,0.02931988820781445,0.08993261170820317,11.295286333312966,63.479049997932975,11.96436954784184,709.0448872476927,1689.6031370563392,2835.8819653742385,male
male/arctic_a0410(6).wav,3.195,0.5537974683544303,112.75599169660721,110.03056955844241,76.36141345944229,176.3643310775024,14.28308991094332,0.03795769122789656,0.0997376463394041,13.434436254132049,66.6959238843242,14.254948491697922,746.8434324241267,1868.8004777305318,3095.4658035922043,male
male/arctic_a0428(9).wav,2.255,0.509009009009009,112.78473019369505,110.6800122534245,75.68136745662754,190.00269483313124,17.081666645852465,0.03918623762004833,0.13387436105107756,9.507102830407472,61.47043973821262,16.027798998207118,826.0696812559664,1970.9365061438325,3068.714018165447,male
male/arctic_a0466(10).wav,4.605,0.5842450765864332,106.53357522176357,105.11845500155931,75.04770855312661,193.7285460175542,20.647460814119725,0.024261890512734526,0.06535233608400375,11.144134814144696,63.400100458434395,15.16491107189883,830.354701933316,1963.5057945597018,2912.257421878639,male
male/arctic_a0400(9).wav,2.2850625,0.7066666666666667,105.34313783963178,104.68536349341781,76.80041446161204,126.45129260260762,12.24964112279611,0.02093246740761794,0.08356218335243694,14.2558733546413,65.34818358416882,12.815993908115317,744.6716344532414,1874.6528302479428,2980.8205478078876,male
male/arctic_a0450(3).wav,2.9749375,0.6394557823129252,174.06557560230831,171.8774291012229,87.5985201847737,258.87668840843924,39.54055266734207,0.020931159955070763,0.0748098788859975,12.22388650535913,63.73113536940965,10.633084490940536,746.9678234595676,2047.8354892893637,3097.6613921142775,male
male/arctic_a0433(7).wav,3.3750625,0.6946107784431138,139.27590248894782,138.64261150083533,80.97412415105454,179.30098475520876,16.62208760391788,0.023526742348833007,0.10513215336001377,14.320917317067584,69.14739864682372,12.107843243247682,628.2297497256617,1797.2947322862271,2932.9573847001634,male
male/arctic_a0458(9).wav,2.77,0.4708029197080292,106.90095870624646,106.65739609171395,80.9903343345679,141.0231507432345,12.570419007274765,0.028815868209221468,0.10711931632857877,9.644259931227507,60.693434364503496,14.17916144160193,890.9528146169728,1948.534814526385,3012.223716000726,male
male/arctic_a0444(6).wav,1.8650625,0.6666666666666666,109.79814068700381,112.0376375525414,76.86765816018263,145.25640086858394,14.251620118341528,0.027177921666101168,0.07238005976807013,15.404538033478174,69.94462454026645,13.73963202052935,650.0211696416,1840.34313264333,2987.8571205233957,male
male/arctic_a0446(7).wav,3.0850625,0.6885245901639344,137.87657876159577,139.66632622474475,94.49933601684864,177.72870031167287,18.45139537235221,0.018182004408715854,0.07005675743443342,16.075152243330983,69.68289645792171,13.975888365752153,584.9968036892085,1902.5588525070104,2845.839701483215,male
male/arctic_a0456(7).wav,3.765,0.5737265415549598,133.77408688047646,134.41300222498512,86.93946453984782,172.71896577041326,17.780621229079006,0.023622758659665198,0.09304292118498668,11.612639910848587,67.61605787208168,10.744046706068312,831.2504550599004,2005.3000104577504,3046.18469304798,male
male/arctic_a0486(2).wav,3.145,0.5787781350482315,126.15141513487335,107.47565217005308,77.17013019086654,480.24125373916166,58.62340962347661,0.020332833918917034,0.06963957730703305,14.612501312720685,65.38581605224648,15.1971064378843,646.6335148375324,1781.5638700663878,2850.555095788156,male
male/arctic_a0409(7).wav,2.4750625,0.5983606557377049,141.5583632316519,141.01106063272545,91.77421692000442,181.81165988066854,23.259682343463005,0.020642997748525738,0.07746337975902631,13.42287711072116,67.7524887805656,13.309801660605055,742.0983823081785,2008.6642505985585,2979.4983370573086,male
male/arctic_a0440(3).wav,1.7399375,0.4176470588235294,155.9695839733732,135.22956051160352,108.07311881926601,241.2386548079297,44.05094587531726,0.02115061607653605,0.11699600506933693,6.894015421872001,59.25486116983673,13.621468977669515,919.7091300226913,2154.366538218462,3123.610555625301,male
male/arctic_a0493(9).wav,2.8049375,0.6498194945848376,111.89410559761859,107.13955434488943,86.72201328286432,366.844235582757,28.93968572042439,0.02754216258903554,0.0812344317580329,13.6723289262283,65.60488576478731,13.310139116975735,654.1659661400155,1803.766272288716,2849.0110652372873,male
male/arctic_a0452(1).wav,2.9250625,0.7474048442906575,126.67830122204924,124.70570933115401,78.2319169288589,168.46419575895075,19.972355749243725,0.019084255793088842,0.09043441686063237,11.09169434091558,68.23361370415715,9.66174130580788,615.706906501082,1864.943401270695,2852.0471713113325,male
male/arctic_a0409(10).wav,3.025,0.6120401337792643,105.78611687465826,95.1869514982336,75.47080444816538,488.8528617979762,51.846558869584456,0.027451985291093557,0.07177483426959062,10.900378727488208,66.10383150965004,12.615482390690445,709.9470253485421,1797.5598015737955,2772.4284307972257,male
male/arctic_a0489(10).wav,2.615,0.4728682170542636,94.90874364080996,93.40039880569216,76.98260313479844,134.38855646469713,10.0668525060414,0.03366771608306395,0.10666800041733095,8.469104351619736,62.158669226143225,14.413266133572847,1001.5977879473255,2062.2872384153,3034.4154841193795,male
male/arctic_a0442(7).wav,2.8750625,0.7887323943661971,138.35820529693086,140.8727200958389,76.30715775641298,183.7009239440324,19.396729156678543,0.022487800941948122,0.06721761548496905,16.972340277850314,71.6603751842556,12.202722618712505,552.4425232646682,1711.7517982514344,2807.4043575935502,male
male/arctic_a0419(10).wav,2.905,0.5714285714285714,98.84176318361304,96.49669809555405,76.67917313435454,170.41091430437808,15.12514836597733,0.02971284308856928,0.09457302413048373,8.350591079488836,63.0387972454802,14.038533654768658,860.7799426660023,1943.749980393063,2946.3278333518315,male
male/arctic_a0408(7).wav,4.0350625,0.6175,140.79397748311126,134.25296869691985,96.87663841550561,494.05160989566514,42.723569765759756,0.026884278540410287,0.09829898096100353,11.593279661332351,67.05924717787634,11.597712459492943,735.366769434557,2016.2888494780912,2973.3737600337786,male
male/arctic_a0425(8).wav,3.505,0.5734870317002881,124.23510107448435,123.11367563334616,93.42456318228172,191.29408696374887,20.25378711417904,0.023656975488061456,0.08389946923033952,13.05297034450533,66.48748900758565,13.365630563516886,780.8158368093448,1988.4896202225639,3004.4249137598263,male
male/arctic_a0420(2).wav,4.4850625,0.6089887640449438,102.86884710517417,97.42893150365325,75.96130253271144,150.29964549860935,17.748930723842488,0.029741248158277722,0.07871981049545489,12.325844477017636,63.08065731731551,12.273556256096649,602.8568049106482,1839.908788180342,2853.041528986716,male
male/arctic_a0430(6).wav,4.2650625,0.6052009456264775,123.3363195142845,111.87932665435042,79.54653987421462,490.4117635089356,64.31740097300684,0.041166040773732586,0.1228754945325397,12.483663310640063,66.13912491637049,11.993032286830964,813.1508366415404,1988.6906635381995,3193.34949070364,male
male/arctic_a0497(6).wav,1.945,0.6178010471204188,131.12139600317522,121.56241195750388,86.48201925439254,457.54469393020537,56.771855247167885,0.0285815900925696,0.09699763382159036,17.53398308099483,66.00476350610938,13.353263310606435,734.5191721003133,2138.335471695541,3071.0290256105473,male
male/arctic_a0480(1).wav,1.6450625,0.6335403726708074,126.23368265551927,120.31181130749495,80.49583155172947,169.82968216730708,20.249126458689883,0.023056811568584076,0.11808367189850794,10.145975553172006,67.31260528365831,11.914588896179243,656.2633543621542,1737.5813689882846,2888.972139177362,male
male/arctic_a0423(7).wav,3.0450625,0.6910299003322259,134.84340053869647,133.94937798029625,97.69428549002076,172.4682748083359,15.611409410681746,0.024821765063871563,0.07749044558075426,15.682870398200816,67.97541704108855,13.381984305686773,629.2829736414351,1825.763537369505,2846.9638858789976,male
male/arctic_a0484.wav,5.0,0.448692152917505,150.28658009296294,142.30634088436597,84.08115397221452,459.0217303863883,51.17707177957758,0.024461169128265733,0.10496196865173422,11.755786625544209,60.725166945845075,13.302501696850742,823.3296001756122,1945.3178247489232,2999.519902041387,male
male/arctic_a0474(2).wav,4.3550625,0.7662037037037037,109.5683282828477,101.96537212979024,82.73417414374887,495.6610832436914,38.57407144908236,0.021510922208351695,0.07206475101910936,14.73467623036687,66.13663824609795,11.741084617885525,589.7992986416083,1749.775601375198,2953.013942809714,male
male/arctic_a0490(6).wav,3.0550625,0.5496688741721855,117.82730451580476,111.52142061713799,87.63471471382516,411.6018447823217,36.323336154485254,0.027415733642929725,0.08971715175370433,15.155527829635522,65.98667576083857,12.085180523047253,772.3599715669963,1856.9838561128597,3111.0148691560976,male
male/arctic_a0454(1).wav,2.5350625,0.66,127.79117636700447,124.85144127521241,81.62277814167683,194.90586041456018,20.25428724421906,0.02274146532233854,0.1021399445879298,10.94448134864038,64.86256466037379,10.761715542954638,790.3122685921629,1887.1820434137755,3040.7607238209407,male
male/arctic_a0420(9).wav,3.7500625,0.6720430107526881,110.11297117395263,104.72755894160736,78.75450761300112,162.10020492472833,17.325530833503567,0.022983691729537025,0.08357508915015487,12.993333972257602,65.15691635176343,14.15421251873866,692.4161680094268,1883.9138095116978,2868.3336796940557,male
male/arctic_a0476(6).wav,2.4650625,0.5761316872427984,113.33500442396108,110.380735405538,78.35818052630408,159.25715981351323,15.191054327073193,0.037089818103389446,0.096065812622039,13.274381300437332,67.11431509887412,12.548624138753873,727.420088939902,1823.2797290998437,3005.883047903946,male
male/arctic_a0464(11).wav,4.4425625,0.4036281179138322,159.6750831556661,153.7811003465345,75.4041169232493,259.06317172275686,28.63082836720109,0.03973525817294188,0.11494381918342006,9.253842820487547,63.837243136994076,13.582077520723297,1037.2930994153285,2169.561583303038,3144.773955454951,male
male/arctic_a0459.wav,5.0,0.35412474849094566,153.62916706573134,143.1066329527779,79.97799445062029,495.8827471801062,60.97515309507198,0.03247461070759382,0.10245204883457455,11.824396418063627,57.11442797391507,14.43432385129986,796.1113136076289,1986.7411379139364,3015.0292318551915,male
male/arctic_a0455(11).wav,4.2238125,0.5775656324582339,158.08795078353253,160.14271486172498,75.46602046112824,218.51319118644517,29.992870807894214,0.02441484180451307,0.07734800499158959,15.389954248196405,63.72759938573657,15.56214585654645,823.5673183174885,1986.4785273738735,2966.722682325309,male
male/arctic_a0446(2).wav,3.44,0.6744868035190615,108.15535718535813,102.91990252463415,83.91932398014158,161.57816617198063,18.397070784721848,0.022470946035338567,0.06002167528168539,15.088758137410679,67.57445167564377,12.632153727001272,562.5991848227089,1865.6542078186806,2955.9023858011674,male
male/arctic_a0470(10).wav,2.635,0.5423076923076923,112.40894736474517,106.63507775702799,75.43646895040749,295.99619139958685,31.130413082196977,0.02800986075984909,0.08432240580321276,8.461835367003472,63.9628266661803,13.526357519837724,824.5659266736376,1939.5089633313714,2936.7820622202044,male
male/arctic_a0434.wav,4.0,0.35516372795969775,137.0263020961275,137.94392484190436,114.49628117056221,159.31110788044293,11.276071656254395,0.02038618180863662,0.11694749202222911,13.14300484692083,53.73210157193096,16.450201663529715,744.7141222283286,1771.1647443494871,2952.902656118656,male
male/arctic_a0486(1).wav,2.0650625,0.7044334975369458,135.43462524518435,138.21186715244482,87.6032876433028,168.55753757921903,17.45657852626796,0.019144347418617067,0.08328986696674705,12.25055553822061,63.00856379985774,11.516982231925148,684.6894907691598,1678.6198563719342,2884.984860084511,male
male/arctic_a0472.wav,4.0,0.4105793450881612,142.37727563707642,137.92166062002866,83.36240690499032,454.8097653210607,40.13572132296152,0.025751002401379217,0.11003282203112774,12.549545932159948,59.376215487470844,13.909991124974718,714.5440237142485,1932.8521174555794,2929.671546612877,male
male/arctic_a0468(9).wav,2.68,0.6528301886792452,108.1073854197486,106.98794088795337,75.85126973832428,140.99381971701703,9.294816330475706,0.022519390677279462,0.09644898517055832,13.012256085380645,67.24139965947862,11.696637676256527,859.7348735007762,2064.348601477502,2964.765584491352,male
male/arctic_a0484(2).wav,1.5099375,0.6394557823129252,121.03439612508582,109.71299349932676,82.13681034129031,174.27610125446216,33.158766063715575,0.02048615272434822,0.048395338495667246,16.122785200896235,70.11329692471323,15.370886745715108,611.9149871729514,2003.546844805045,3030.0408224824246,male
male/arctic_a0427(10).wav,3.185,0.5079365079365079,100.16927861107742,100.15645460456405,76.32509584812261,132.8264230692348,13.542778089641885,0.02765831886123799,0.09047380280312399,7.535449963411807,66.42682746334819,11.675863342154527,870.4074547303908,1964.4708556316916,2974.5516032878363,male
male/arctic_a0481(7).wav,3.7650625,0.6058981233243967,132.23547894429572,132.84860279448043,95.45918820467382,167.395610096403,16.45768009727929,0.023399534550347684,0.09861600492639261,11.260047081640723,68.55992482014622,11.240086380365309,771.4710189021849,1990.8855491992758,2984.5012507212846,male
male/arctic_a0456(2).wav,3.7700625,0.48663101604278075,116.09153546992027,92.90484921430674,78.62769551444882,491.3174849080019,60.16819802037448,0.03386616493157214,0.07635180577799326,11.333755930520764,63.33454184780973,13.29695088440874,679.1300592157152,2010.2667555569271,3025.5675979742655,male
male/arctic_a0466(4).wav,3.46,0.6122448979591837,130.95108851516915,132.7885720719204,79.98571965650505,169.46334957716522,19.356210917850355,0.023294792304255615,0.09328246907647864,12.790689716960177,64.11799358228596,10.875367243664906,721.2128141450249,1841.9518735138136,2852.9214023498444,male
male/arctic_a0405(10).wav,4.375,0.6013824884792627,102.81721018818409,94.57269113998589,75.04540367016482,466.5118252761359,42.71266172971824,0.027425865729540352,0.07861731656369997,9.998988443715742,67.19580328365919,10.988689173922394,757.6034130963196,1811.3274164517318,2808.7749363951807,male
male/arctic_a0464(10).wav,5.125,0.48526522593320237,116.36362511296916,103.67363771209449,75.56986145777044,485.63804564126076,55.452355378308084,0.02605243144046981,0.08944769790697997,8.527029663311513,63.928843060275426,12.612150041333294,909.4466656391673,2024.649785015324,2965.5099527281395,male
male/arctic_a0452(6).wav,3.1150625,0.5941558441558441,121.17368704506279,110.56860583422988,88.10168539989688,470.1166044465896,54.301279478469326,0.03009003023613221,0.09200760937533489,15.252830501334731,66.651555404762,14.97689803361754,722.8723540395681,1940.9303222908072,3057.317751151991,male
male/arctic_a0459(8).wav,2.71,0.5634328358208955,123.23688805694982,122.61887601351253,92.68519974062711,164.93415349386308,17.046518083429877,0.02059389003974345,0.07464267865086831,15.750698321315896,65.35686812002199,16.96875187228841,764.6732433456452,2077.3706471553446,3158.4711772258274,male
male/arctic_a0424(8).wav,4.195,0.5576923076923077,121.36945937521271,117.06588800512256,87.02548531304762,160.43382852585577,16.40457916501301,0.03156118991539759,0.09461294690284708,12.868176391443727,63.308677480557535,16.658969717156694,785.2115816584663,2005.3469512157803,3008.783526357169,male
male/arctic_a0492(7).wav,2.5850625,0.6862745098039216,140.2306985251749,140.00092085053052,102.27285858139314,180.5929493650986,15.822207998522098,0.018305157238646636,0.08243976993406098,15.339327747751554,67.86880496920816,12.893609240700792,674.0580592764342,1748.484472419813,2879.9210572206794,male
male/arctic_a0415(3).wav,2.3749375,0.5811965811965812,159.67988085428738,143.91676725893007,121.16675172565186,260.5511668792321,36.373840696648635,0.017685178737476014,0.09901584102906642,10.35653185790199,65.62673923039765,10.502672955594546,829.2299509467109,2061.827659095899,3052.587551422499,male
male/arctic_a0413(7).wav,2.4850625,0.6040816326530613,141.98063260629095,137.6335312594732,114.45949614894826,177.79754078362373,12.591894108000973,0.019008338095492763,0.07845035619958587,13.709911685069676,67.82250909461844,11.521160534794928,751.9403605541437,2010.5337279869088,3007.743920203718,male
male/arctic_a0463(1).wav,3.065,0.6567656765676567,132.9416706633011,135.80188389431092,77.35162508427541,190.01078199478937,18.99224252070144,0.020963232856660803,0.08140475620136291,9.854935868520379,66.5993362625816,12.189409639758788,705.4889445559119,1881.1439629997133,2985.522621240083,male
male/arctic_a0495(7).wav,3.225,0.6739811912225705,138.35513530483198,139.53366210727026,101.04711364621797,173.79113815828958,16.84402140851877,0.018529580776886607,0.07112726803158412,15.263598109457313,70.23474609478376,11.823165290341908,672.2888299962306,1873.2445754176126,2932.053008256117,male
male/arctic_a0442(2).wav,2.8900625,0.6468531468531469,117.22178158414077,114.59808407144823,74.9556075767351,211.53934244037765,25.167995104596542,0.02719710262480713,0.07903292313005619,13.759127315758708,64.84814640392732,13.119631060395642,576.1511425706917,1733.5196345385807,2825.7023262759703,male
male/arctic_a0437(9).wav,4.085,0.5185185185185185,109.85200556495695,108.86698503401908,81.79604335373668,143.14931898362127,12.248358735232383,0.02805350670393371,0.08494225831912536,12.373726876109572,62.03924364087517,13.519850945198465,803.5388254449402,1849.0884987329086,2975.0659265737286,male
male/arctic_a0466(8).wav,3.49,0.630057803468208,126.04974126450249,123.88283507378378,95.78055317353622,178.26051252864366,18.675967557393683,0.023620754344799925,0.08683869312186077,14.495111140542093,67.60392170051564,14.358597299029228,665.2851244207185,1894.027175888655,2905.156116491361,male
male/arctic_a0406(1).wav,2.6150625,0.6317829457364341,133.14878703504672,121.15659740822491,76.71018068863947,328.5372429274915,49.22156106509478,0.025367188279954475,0.11153617608726275,9.328664649060462,61.71034455555816,12.066959674937447,755.0518408222289,1724.0211495727208,2979.3844380027995,male
male/arctic_a0411(7).wav,3.9450625,0.6930946291560103,136.20407754458577,134.68423090483458,97.61945723859567,183.12846851373666,16.535228960554036,0.022596341007935363,0.08995438439913858,11.944837299146107,70.3013321486571,10.711048252183064,717.039851614331,1779.808970419392,2830.2678993287445,male
male/arctic_a0486(10).wav,2.705,0.5468164794007491,93.93642815922877,93.5687330444467,75.08264074300722,127.41205496202983,9.597072558930178,0.03410536070805404,0.08928570111066113,9.244965912922414,65.77405691732312,13.029648322453403,783.8553147318182,1781.5867655509958,2897.438826510011,male
male/arctic_a0458.wav,5.0,0.44466800804828976,134.25678223445152,137.5965653129707,78.76307067639411,169.24643842323013,18.95051555742144,0.02240026012282558,0.08488622618125317,12.569094831958031,58.70725169799799,15.291800169960448,720.4882212438623,1898.2553181153091,2910.1769048702577,male
male/arctic_a0451(4).wav,2.9700625,0.5782312925170068,141.82370042205966,134.01289315103222,88.6982840551761,469.37858768809417,44.97484082571141,0.022457167414978982,0.08964367143337071,14.216885774779879,63.78024796851209,11.901654640337501,744.4899934572705,1721.4263030613517,2838.956678237622,male
male/arctic_a0424.wav,5.0,0.5754527162977867,132.38838885352428,132.1220319188721,83.58446772020937,163.43180150202363,13.59213188153498,0.02015137630266902,0.1074104853325304,12.885263618289109,62.93073151639473,12.774866843785377,668.4165001607242,1727.447430728925,2775.729475182907,male
male/arctic_a0402(10).wav,4.755,0.5042372881355932,98.92801154050417,97.95258384454891,75.27154447216142,144.1754811282136,14.2820878901075,0.02776497967182131,0.08461980879333755,9.311609330478953,63.16878848105603,13.051857505122237,834.3948498702271,1897.1645262987956,2878.8107534812443,male
